INFO  | 2024-04-13 21:02:21 | [main] boot.StartupInfoLogger (StartupInfoLogger.java:50) - Starting Productapp01Application using Java 21.0.2 with PID 9924 (C:\cloud-native-app-march-24-code\module2-boot\springboot_revision\productapp-01\target\classes started by busyc in C:\cloud-native-app-march-24-code\module2-boot\springboot_revision\productapp-01)
INFO  | 2024-04-13 21:45:11 | [main] context.ServletWebServerApplicationContext (ServletWebServerApplicationContext.java:296) - Root WebApplicationContext: initialization completed in 4023 ms
INFO  | 2024-04-13 21:45:13 | [main] persistenceunit.SpringPersistenceUnitInfo (SpringPersistenceUnitInfo.java:87) - No LoadTimeWeaver setup: ignoring JPA class transformer
INFO  | 2024-04-13 21:45:13 | [main] hikari.HikariDataSource (HikariDataSource.java:110) - HikariPool-1 - Starting...
INFO  | 2024-04-13 21:45:14 | [main] pool.HikariPool (HikariPool.java:565) - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@55f6f965
INFO  | 2024-04-13 21:45:14 | [main] hikari.HikariDataSource (HikariDataSource.java:123) - HikariPool-1 - Start completed.
INFO  | 2024-04-13 21:45:16 | [main] jpa.AbstractEntityManagerFactoryBean (AbstractEntityManagerFactoryBean.java:437) - Initialized JPA EntityManagerFactory for persistence unit 'default'
WARN  | 2024-04-13 21:45:18 | [main] jpa.JpaBaseConfiguration$JpaWebConfiguration (JpaBaseConfiguration.java:232) - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
DEBUG | 2024-04-13 21:45:19 | [main] handler.AbstractHandlerMethodMapping (AbstractHandlerMethodMapping.java:366) - 11 mappings in 'requestMappingHandlerMapping'
DEBUG | 2024-04-13 21:45:19 | [main] handler.SimpleUrlHandlerMapping (SimpleUrlHandlerMapping.java:187) - Patterns [/webjars/**, /**, /swagger-ui*/*swagger-initializer.js, /swagger-ui*/**] in 'resourceHandlerMapping'
DEBUG | 2024-04-13 21:45:20 | [main] annotation.RequestMappingHandlerAdapter (RequestMappingHandlerAdapter.java:634) - ControllerAdvice beans: 0 @ModelAttribute, 0 @InitBinder, 1 RequestBodyAdvice, 1 ResponseBodyAdvice
DEBUG | 2024-04-13 21:45:20 | [main] annotation.ExceptionHandlerExceptionResolver (ExceptionHandlerExceptionResolver.java:305) - ControllerAdvice beans: 2 @ExceptionHandler, 1 ResponseBodyAdvice
INFO  | 2024-04-13 21:45:21 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - Starting ProtocolHandler ["http-nio-8090"]
INFO  | 2024-04-13 21:45:21 | [main] tomcat.TomcatWebServer (TomcatWebServer.java:241) - Tomcat started on port 8090 (http) with context path '/productapp'
INFO  | 2024-04-13 21:45:21 | [main] boot.StartupInfoLogger (StartupInfoLogger.java:56) - Started Productapp01Application in 15.439 seconds (process running for 17.077)
INFO  | 2024-04-13 21:45:25 | [scheduling-1] aspects.LoggingAspect (LoggingAspect.java:19) - add product method is called evictAll
INFO  | 2024-04-13 21:45:30 | [scheduling-1] aspects.LoggingAspect (LoggingAspect.java:19) - add product method is called evictAll
INFO  | 2024-04-13 21:45:35 | [scheduling-1] aspects.LoggingAspect (LoggingAspect.java:19) - add product method is called evictAll
INFO  | 2024-04-13 21:45:40 | [scheduling-1] aspects.LoggingAspect (LoggingAspect.java:19) - add product method is called evictAll
INFO  | 2024-04-13 21:45:45 | [scheduling-1] aspects.LoggingAspect (LoggingAspect.java:19) - add product method is called evictAll
INFO  | 2024-04-13 21:45:50 | [scheduling-1] aspects.LoggingAspect (LoggingAspect.java:19) - add product method is called evictAll
INFO  | 2024-04-13 21:45:54 | [SpringApplicationShutdownHook] jpa.AbstractEntityManagerFactoryBean (AbstractEntityManagerFactoryBean.java:650) - Closing JPA EntityManagerFactory for persistence unit 'default'
INFO  | 2024-04-13 21:45:54 | [SpringApplicationShutdownHook] hikari.HikariDataSource (HikariDataSource.java:350) - HikariPool-1 - Shutdown initiated...
INFO  | 2024-04-13 21:45:54 | [SpringApplicationShutdownHook] hikari.HikariDataSource (HikariDataSource.java:352) - HikariPool-1 - Shutdown completed.
INFO  | 2024-04-13 21:51:49 | [main] boot.StartupInfoLogger (StartupInfoLogger.java:50) - Starting Productapp01Application using Java 21.0.2 with PID 18508 (C:\cloud-native-app-march-24-code\module2-boot\springboot_revision\productapp-01\target\classes started by busyc in C:\cloud-native-app-march-24-code\module2-boot\springboot_revision\productapp-01)
INFO  | 2024-04-13 21:51:49 | [main] boot.SpringApplication (SpringApplication.java:654) - No active profile set, falling back to 1 default profile: "default"
INFO  | 2024-04-13 21:51:51 | [main] config.RepositoryConfigurationDelegate (RepositoryConfigurationDelegate.java:139) - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
INFO  | 2024-04-13 21:51:51 | [main] config.RepositoryConfigurationDelegate (RepositoryConfigurationDelegate.java:208) - Finished Spring Data repository scanning in 84 ms. Found 1 JPA repository interface.
INFO  | 2024-04-13 21:51:54 | [main] tomcat.TomcatWebServer (TomcatWebServer.java:109) - Tomcat initialized with port 8090 (http)
INFO  | 2024-04-13 21:51:54 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - Initializing ProtocolHandler ["http-nio-8090"]
INFO  | 2024-04-13 21:51:54 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - Starting service [Tomcat]
INFO  | 2024-04-13 21:51:54 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - Starting Servlet engine: [Apache Tomcat/10.1.19]
INFO  | 2024-04-13 21:51:54 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
INFO  | 2024-04-13 21:51:54 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - Initializing Spring embedded WebApplicationContext
INFO  | 2024-04-13 21:51:54 | [main] context.ServletWebServerApplicationContext (ServletWebServerApplicationContext.java:296) - Root WebApplicationContext: initialization completed in 4559 ms
INFO  | 2024-04-13 21:51:56 | [main] persistenceunit.SpringPersistenceUnitInfo (SpringPersistenceUnitInfo.java:87) - No LoadTimeWeaver setup: ignoring JPA class transformer
INFO  | 2024-04-13 21:51:56 | [main] hikari.HikariDataSource (HikariDataSource.java:110) - HikariPool-1 - Starting...
INFO  | 2024-04-13 21:51:57 | [main] pool.HikariPool (HikariPool.java:565) - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@194e78af
INFO  | 2024-04-13 21:51:57 | [main] hikari.HikariDataSource (HikariDataSource.java:123) - HikariPool-1 - Start completed.
INFO  | 2024-04-13 21:51:59 | [main] jpa.AbstractEntityManagerFactoryBean (AbstractEntityManagerFactoryBean.java:437) - Initialized JPA EntityManagerFactory for persistence unit 'default'
WARN  | 2024-04-13 21:52:01 | [main] jpa.JpaBaseConfiguration$JpaWebConfiguration (JpaBaseConfiguration.java:232) - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
DEBUG | 2024-04-13 21:52:02 | [main] handler.AbstractHandlerMethodMapping (AbstractHandlerMethodMapping.java:366) - 12 mappings in 'requestMappingHandlerMapping'
DEBUG | 2024-04-13 21:52:03 | [main] handler.SimpleUrlHandlerMapping (SimpleUrlHandlerMapping.java:187) - Patterns [/webjars/**, /**, /swagger-ui*/*swagger-initializer.js, /swagger-ui*/**] in 'resourceHandlerMapping'
DEBUG | 2024-04-13 21:52:03 | [main] annotation.RequestMappingHandlerAdapter (RequestMappingHandlerAdapter.java:634) - ControllerAdvice beans: 0 @ModelAttribute, 0 @InitBinder, 1 RequestBodyAdvice, 1 ResponseBodyAdvice
DEBUG | 2024-04-13 21:52:04 | [main] annotation.ExceptionHandlerExceptionResolver (ExceptionHandlerExceptionResolver.java:305) - ControllerAdvice beans: 2 @ExceptionHandler, 1 ResponseBodyAdvice
INFO  | 2024-04-13 21:52:05 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - Starting ProtocolHandler ["http-nio-8090"]
INFO  | 2024-04-13 21:52:05 | [main] tomcat.TomcatWebServer (TomcatWebServer.java:241) - Tomcat started on port 8090 (http) with context path '/productapp'
INFO  | 2024-04-13 21:52:05 | [main] boot.StartupInfoLogger (StartupInfoLogger.java:56) - Started Productapp01Application in 16.621 seconds (process running for 18.214)
INFO  | 2024-04-13 21:52:10 | [scheduling-1] aspects.LoggingAspect (LoggingAspect.java:19) - add product method is called evictAll
INFO  | 2024-04-13 21:52:15 | [scheduling-1] aspects.LoggingAspect (LoggingAspect.java:19) - add product method is called evictAll
INFO  | 2024-04-13 21:52:17 | [http-nio-8090-exec-1] logging.DirectJDKLog (DirectJDKLog.java:173) - Initializing Spring DispatcherServlet 'dispatcherServlet'
INFO  | 2024-04-13 21:52:17 | [http-nio-8090-exec-1] servlet.FrameworkServlet (FrameworkServlet.java:532) - Initializing Servlet 'dispatcherServlet'
DEBUG | 2024-04-13 21:52:17 | [http-nio-8090-exec-1] servlet.DispatcherServlet (DispatcherServlet.java:533) - Detected StandardServletMultipartResolver
DEBUG | 2024-04-13 21:52:17 | [http-nio-8090-exec-1] servlet.DispatcherServlet (DispatcherServlet.java:557) - Detected AcceptHeaderLocaleResolver
DEBUG | 2024-04-13 21:52:17 | [http-nio-8090-exec-1] servlet.DispatcherServlet (DispatcherServlet.java:583) - Detected FixedThemeResolver
DEBUG | 2024-04-13 21:52:17 | [http-nio-8090-exec-1] servlet.DispatcherServlet (DispatcherServlet.java:733) - Detected org.springframework.web.servlet.view.DefaultRequestToViewNameTranslator@60f6d689
DEBUG | 2024-04-13 21:52:17 | [http-nio-8090-exec-1] servlet.DispatcherServlet (DispatcherServlet.java:797) - Detected org.springframework.web.servlet.support.SessionFlashMapManager@1407b93f
DEBUG | 2024-04-13 21:52:17 | [http-nio-8090-exec-1] servlet.FrameworkServlet (FrameworkServlet.java:549) - enableLoggingRequestDetails='false': request parameters and headers will be masked to prevent unsafe logging of potentially sensitive data
INFO  | 2024-04-13 21:52:17 | [http-nio-8090-exec-1] servlet.FrameworkServlet (FrameworkServlet.java:554) - Completed initialization in 8 ms
DEBUG | 2024-04-13 21:52:17 | [http-nio-8090-exec-1] log.LogFormatUtils (LogFormatUtils.java:120) - GET "/productapp/products", parameters={}
DEBUG | 2024-04-13 21:52:17 | [http-nio-8090-exec-1] handler.AbstractHandlerMapping (AbstractHandlerMapping.java:531) - Mapped to com.productapp.controller.ProductController#allProducts(ModelAndView)
INFO  | 2024-04-13 21:52:17 | [http-nio-8090-exec-1] aspects.LoggingAspect (LoggingAspect.java:19) - add product method is called getAll
INFO  | 2024-04-13 21:52:17 | [http-nio-8090-exec-1] service.ProductServiceImpl (ProductServiceImpl.java:37) - database is hit get all is called............
DEBUG | 2024-04-13 21:52:17 | [http-nio-8090-exec-1] view.ContentNegotiatingViewResolver (ContentNegotiatingViewResolver.java:354) - Selected 'text/html' given [text/html, application/xhtml+xml, image/avif, image/webp, image/apng, application/xml;q=0.9, */*;q=0.8, application/signed-exchange;v=b3;q=0.7]
DEBUG | 2024-04-13 21:52:17 | [http-nio-8090-exec-1] view.AbstractView (AbstractView.java:307) - View name 'products', model {modelAndView=ModelAndView [view="products"; model={products=[Product(id=1, name=laptop, price=670000.00), Product(id=2, name=laptop, price=120000.00), Product(id=3, name=laptop, price=120000.00), Product(id=4, name=laptop, price=120000.00), Product(id=5, name=laptop dell, price=42000.00), Product(id=6, name=table, price=12100.00)]}], org.springframework.validation.BindingResult.modelAndView=org.springframework.validation.BeanPropertyBindingResult: 0 errors, products=[Product(id=1, name=laptop, price=670000.00), Product(id=2, name=laptop, price=120000.00), Product(id=3, name=laptop, price=120000.00), Product(id=4, name=laptop, price=120000.00), Product(id=5, name=laptop dell, price=42000.00), Product(id=6, name=table, price=12100.00)]}
DEBUG | 2024-04-13 21:52:17 | [http-nio-8090-exec-1] view.InternalResourceView (InternalResourceView.java:169) - Forwarding to [/WEB-INF/views/products.jsp]
ERROR | 2024-04-13 21:52:18 | [http-nio-8090-exec-1] logging.DirectJDKLog (DirectJDKLog.java:175) - Servlet.service() for servlet [jsp] threw exception
java.lang.ClassNotFoundException: javax.servlet.jsp.tagext.TagLibraryValidator
	at java.base/jdk.internal.loader.BuiltinClassLoader.loadClass(BuiltinClassLoader.java:641) ~[?:?]
	at java.base/jdk.internal.loader.ClassLoaders$AppClassLoader.loadClass(ClassLoaders.java:188) ~[?:?]
	at java.base/java.lang.ClassLoader.loadClass(ClassLoader.java:526) ~[?:?]
	at java.base/java.lang.ClassLoader.defineClass1(Native Method) ~[?:?]
	at java.base/java.lang.ClassLoader.defineClass(ClassLoader.java:1027) ~[?:?]
	at java.base/java.security.SecureClassLoader.defineClass(SecureClassLoader.java:150) ~[?:?]
	at java.base/jdk.internal.loader.BuiltinClassLoader.defineClass(BuiltinClassLoader.java:862) ~[?:?]
	at java.base/jdk.internal.loader.BuiltinClassLoader.findClassOnClassPathOrNull(BuiltinClassLoader.java:760) ~[?:?]
	at java.base/jdk.internal.loader.BuiltinClassLoader.loadClassOrNull(BuiltinClassLoader.java:681) ~[?:?]
	at java.base/jdk.internal.loader.BuiltinClassLoader.loadClass(BuiltinClassLoader.java:639) ~[?:?]
	at java.base/jdk.internal.loader.ClassLoaders$AppClassLoader.loadClass(ClassLoaders.java:188) ~[?:?]
	at java.base/java.lang.ClassLoader.loadClass(ClassLoader.java:526) ~[?:?]
	at java.base/java.lang.ClassLoader.defineClass1(Native Method) ~[?:?]
	at java.base/java.lang.ClassLoader.defineClass(ClassLoader.java:1027) ~[?:?]
	at java.base/java.security.SecureClassLoader.defineClass(SecureClassLoader.java:150) ~[?:?]
	at java.base/jdk.internal.loader.BuiltinClassLoader.defineClass(BuiltinClassLoader.java:862) ~[?:?]
	at java.base/jdk.internal.loader.BuiltinClassLoader.findClassOnClassPathOrNull(BuiltinClassLoader.java:760) ~[?:?]
	at java.base/jdk.internal.loader.BuiltinClassLoader.loadClassOrNull(BuiltinClassLoader.java:681) ~[?:?]
	at java.base/jdk.internal.loader.BuiltinClassLoader.loadClass(BuiltinClassLoader.java:639) ~[?:?]
	at java.base/jdk.internal.loader.ClassLoaders$AppClassLoader.loadClass(ClassLoaders.java:188) ~[?:?]
	at java.base/java.lang.ClassLoader.loadClass(ClassLoader.java:526) ~[?:?]
	at java.base/java.lang.Class.forName0(Native Method) ~[?:?]
	at java.base/java.lang.Class.forName(Class.java:534) ~[?:?]
	at java.base/java.lang.Class.forName(Class.java:513) ~[?:?]
	at org.springframework.boot.web.embedded.tomcat.TomcatEmbeddedWebappClassLoader.loadFromParent(TomcatEmbeddedWebappClassLoader.java:113) ~[spring-boot-3.2.4.jar:3.2.4]
	at org.springframework.boot.web.embedded.tomcat.TomcatEmbeddedWebappClassLoader.doLoadClass(TomcatEmbeddedWebappClassLoader.java:86) ~[spring-boot-3.2.4.jar:3.2.4]
	at org.springframework.boot.web.embedded.tomcat.TomcatEmbeddedWebappClassLoader.loadClass(TomcatEmbeddedWebappClassLoader.java:70) ~[spring-boot-3.2.4.jar:3.2.4]
	at org.apache.catalina.loader.WebappClassLoaderBase.loadClass(WebappClassLoaderBase.java:1165) ~[tomcat-embed-core-10.1.19.jar:10.1.19]
	at org.apache.jasper.compiler.TagLibraryInfoImpl.createValidator(TagLibraryInfoImpl.java:355) ~[tomcat-embed-jasper-10.1.19.jar:10.1.19]
	at org.apache.jasper.compiler.TagLibraryInfoImpl.<init>(TagLibraryInfoImpl.java:195) ~[tomcat-embed-jasper-10.1.19.jar:10.1.19]
	at org.apache.jasper.compiler.Parser.parseTaglibDirective(Parser.java:429) ~[tomcat-embed-jasper-10.1.19.jar:10.1.19]
	at org.apache.jasper.compiler.Parser.parseDirective(Parser.java:487) ~[tomcat-embed-jasper-10.1.19.jar:10.1.19]
	at org.apache.jasper.compiler.Parser.parseElements(Parser.java:1444) ~[tomcat-embed-jasper-10.1.19.jar:10.1.19]
	at org.apache.jasper.compiler.Parser.parse(Parser.java:138) ~[tomcat-embed-jasper-10.1.19.jar:10.1.19]
	at org.apache.jasper.compiler.ParserController.doParse(ParserController.java:245) ~[tomcat-embed-jasper-10.1.19.jar:10.1.19]
	at org.apache.jasper.compiler.ParserController.parse(ParserController.java:106) ~[tomcat-embed-jasper-10.1.19.jar:10.1.19]
	at org.apache.jasper.compiler.Compiler.generateJava(Compiler.java:211) ~[tomcat-embed-jasper-10.1.19.jar:10.1.19]
	at org.apache.jasper.compiler.Compiler.compile(Compiler.java:396) ~[tomcat-embed-jasper-10.1.19.jar:10.1.19]
	at org.apache.jasper.compiler.Compiler.compile(Compiler.java:372) ~[tomcat-embed-jasper-10.1.19.jar:10.1.19]
	at org.apache.jasper.compiler.Compiler.compile(Compiler.java:356) ~[tomcat-embed-jasper-10.1.19.jar:10.1.19]
	at org.apache.jasper.JspCompilationContext.compile(JspCompilationContext.java:603) ~[tomcat-embed-jasper-10.1.19.jar:10.1.19]
	at org.apache.jasper.servlet.JspServletWrapper.service(JspServletWrapper.java:396) ~[tomcat-embed-jasper-10.1.19.jar:10.1.19]
	at org.apache.jasper.servlet.JspServlet.serviceJspFile(JspServlet.java:380) ~[tomcat-embed-jasper-10.1.19.jar:10.1.19]
	at org.apache.jasper.servlet.JspServlet.service(JspServlet.java:328) ~[tomcat-embed-jasper-10.1.19.jar:10.1.19]
	at jakarta.servlet.http.HttpServlet.service(HttpServlet.java:658) ~[tomcat-embed-core-10.1.19.jar:6.0]
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:205) ~[tomcat-embed-core-10.1.19.jar:10.1.19]
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:149) ~[tomcat-embed-core-10.1.19.jar:10.1.19]
	at org.apache.tomcat.websocket.server.WsFilter.doFilter(WsFilter.java:51) ~[tomcat-embed-websocket-10.1.19.jar:10.1.19]
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:174) ~[tomcat-embed-core-10.1.19.jar:10.1.19]
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:149) ~[tomcat-embed-core-10.1.19.jar:10.1.19]
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:110) ~[spring-web-6.1.5.jar:6.1.5]
